"Domain","RankLevel","MoistureLevel","Compartment","Species","Climate","Taxon","mean_RA","se_RA"
"Bacteria","Phylum","M3","Leaf","Lolium","Current","Other",0.00136798905608755,0.0010162057034731
"Bacteria","Phylum","M3","Leaf","Lolium","Current","Bacteroidota",0,0
"Bacteria","Phylum","M3","Leaf","Lolium","Current","Chloroflexi",0,0
"Bacteria","Phylum","M3","Leaf","Lolium","Current","Planctomycetota",0,0
"Bacteria","Phylum","M3","Leaf","Lolium","Future","Actinobacteriota",0.496625028637014,0.229194413743354
"Bacteria","Phylum","M3","Leaf","Lolium","Future","Proteobacteria",0.488715088360783,0.244569894770821
"Bacteria","Phylum","M3","Leaf","Lolium","Future","Chloroflexi",0.0121806547612297,0.0121806547612297
"Bacteria","Phylum","M3","Leaf","Lolium","Future","Other",0.00247922824097282,0.00128370657286896
"Bacteria","Phylum","M3","Leaf","Lolium","Future","Bacteroidota",0,0
"Bacteria","Phylum","M3","Leaf","Lolium","Future","Planctomycetota",0,0
"Bacteria","Phylum","M3","Root","Festuca","Current","Actinobacteriota",0.457439131873375,0.0199903427067673
"Bacteria","Phylum","M3","Root","Festuca","Current","Proteobacteria",0.349652578171516,0.0173622584319121
"Bacteria","Phylum","M3","Root","Festuca","Current","Bacteroidota",0.0928665567400604,0.00277327697715689
"Bacteria","Phylum","M3","Root","Festuca","Current","Chloroflexi",0.0530500412655945,0.0081816163505262
"Bacteria","Phylum","M3","Root","Festuca","Current","Planctomycetota",0.0413915039003497,0.00664103482794408
"Bacteria","Phylum","M3","Root","Festuca","Current","Other",0.00560018804910429,0.00131973844453648
"Bacteria","Phylum","M3","Root","Festuca","Future","Actinobacteriota",0.477437884056464,0.0385352610295585
"Bacteria","Phylum","M3","Root","Festuca","Future","Proteobacteria",0.366769550859402,0.0361304201554435
"Bacteria","Phylum","M3","Root","Festuca","Future","Bacteroidota",0.0710503167386044,0.00475901506685052
"Bacteria","Phylum","M3","Root","Festuca","Future","Chloroflexi",0.0411581317539274,0.00961150218639197
"Bacteria","Phylum","M3","Root","Festuca","Future","Planctomycetota",0.0393791285949819,0.00835423254794625
"Bacteria","Phylum","M3","Root","Festuca","Future","Other",0.00420498799661971,0.000902496370958222
"Bacteria","Phylum","M3","Root","Lolium","Current","Actinobacteriota",0.487909243929078,0.0334255788939364
"Bacteria","Phylum","M3","Root","Lolium","Current","Proteobacteria",0.336526935718075,0.0194096919595539
"Bacteria","Phylum","M3","Root","Lolium","Current","Bacteroidota",0.0935699971924557,0.0140346662642769
"Bacteria","Phylum","M3","Root","Lolium","Current","Chloroflexi",0.0506959247219221,0.007937703902329
"Bacteria","Phylum","M3","Root","Lolium","Current","Planctomycetota",0.0258760768576932,0.00397201650584154
"Bacteria","Phylum","M3","Root","Lolium","Current","Other",0.00542182158077501,0.00130803661142539
"Bacteria","Phylum","M3","Root","Lolium","Future","Actinobacteriota",0.484622106462975,0.00858657710415897
"Bacteria","Phylum","M3","Root","Lolium","Future","Proteobacteria",0.323090807316609,0.0327287108620975
"Bacteria","Phylum","M3","Root","Lolium","Future","Bacteroidota",0.107120723812574,0.0125592919120167
"Bacteria","Phylum","M3","Root","Lolium","Future","Planctomycetota",0.0431515984979649,0.00685995815299367
"Bacteria","Phylum","M3","Root","Lolium","Future","Chloroflexi",0.0364950696583601,0.00504408656650547
"Bacteria","Phylum","M3","Root","Lolium","Future","Other",0.0055196942515169,0.00141960676083968
"Bacteria","Phylum","M3","Soil","Festuca","Current","Actinobacteriota",0.450808960640761,0.0336026981037581
"Bacteria","Phylum","M3","Soil","Festuca","Current","Proteobacteria",0.307743441193681,0.00990686848067981
"Bacteria","Phylum","M3","Soil","Festuca","Current","Planctomycetota",0.0862922958441739,0.0101267490093899
"Bacteria","Phylum","M3","Soil","Festuca","Current","Bacteroidota",0.0762805050337774,0.00627790508076974
"Bacteria","Phylum","M3","Soil","Festuca","Current","Chloroflexi",0.06877402206471,0.00995293739181022
"Bacteria","Phylum","M3","Soil","Festuca","Current","Other",0.0101007752228967,0.00225861481050954
"Bacteria","Phylum","M3","Soil","Festuca","Future","Actinobacteriota",0.487494721194532,0.0203552876940199
"Bacteria","Phylum","M3","Soil","Festuca","Future","Proteobacteria",0.316115751388684,0.0194194998818515
"Bacteria","Phylum","M3","Soil","Festuca","Future","Planctomycetota",0.0717873266706736,0.00842445104593204
"Bacteria","Phylum","M3","Soil","Festuca","Future","Bacteroidota",0.069636873283426,0.0235492222407131
"Bacteria","Phylum","M3","Soil","Festuca","Future","Chloroflexi",0.0471685981217944,0.00840194430510932
"Bacteria","Phylum","M3","Soil","Festuca","Future","Other",0.00779672934088943,0.00165277501427665
"Bacteria","Phylum","M3","Soil","Lolium","Current","Actinobacteriota",0.599562041190632,0.0271442794322882
"Bacteria","Phylum","M3","Soil","Lolium","Current","Proteobacteria",0.209284039630572,0.0198181593801666
"Bacteria","Phylum","M3","Soil","Lolium","Current","Planctomycetota",0.0721147268109151,0.00420013269896644
"Bacteria","Phylum","M3","Soil","Lolium","Current","Chloroflexi",0.0635164089641734,0.0108507668749548
"Bacteria","Phylum","M3","Soil","Lolium","Current","Bacteroidota",0.0468024189472754,0.00765797681079977
"Bacteria","Phylum","M3","Soil","Lolium","Current","Other",0.00872036445643205,0.00197656580877739
"Bacteria","Phylum","M3","Soil","Lolium","Future","Actinobacteriota",0.517437328986539,0.0292318185684926
"Bacteria","Phylum","M3","Soil","Lolium","Future","Proteobacteria",0.267970595554566,0.0125969958868444
"Bacteria","Phylum","M3","Soil","Lolium","Future","Planctomycetota",0.0745588587616456,0.0089257908812502
"Bacteria","Phylum","M3","Soil","Lolium","Future","Bacteroidota",0.0700001742211107,0.00632010050962694
"Bacteria","Phylum","M3","Soil","Lolium","Future","Chloroflexi",0.0616239936500297,0.010245391386041
"Bacteria","Phylum","M3","Soil","Lolium","Future","Other",0.00840904882610915,0.00191401810187132
"Bacteria","Phylum","M4","Leaf","Festuca","Current","Proteobacteria",0.57008547008547,0.297061115682337
"Bacteria","Phylum","M4","Leaf","Festuca","Current","Actinobacteriota",0.426495726495726,0.29788623928729
"Bacteria","Phylum","M4","Leaf","Festuca","Current","Bacteroidota",0.00341880341880342,0.00341880341880342
"Bacteria","Phylum","M4","Leaf","Festuca","Current","Chloroflexi",0,0
"Bacteria","Phylum","M4","Leaf","Festuca","Current","Other",0,0
"Bacteria","Phylum","M4","Leaf","Festuca","Current","Planctomycetota",0,0
"Bacteria","Phylum","M4","Leaf","Festuca","Future","Proteobacteria",0.746875,0.121280005355681
"Bacteria","Phylum","M4","Leaf","Festuca","Future","Actinobacteriota",0.253125,0.121280005355681
"Bacteria","Phylum","M4","Leaf","Festuca","Future","Bacteroidota",0,0
"Bacteria","Phylum","M4","Leaf","Festuca","Future","Chloroflexi",0,0
"Bacteria","Phylum","M4","Leaf","Festuca","Future","Other",0,0
"Bacteria","Phylum","M4","Leaf","Festuca","Future","Planctomycetota",0,0
"Bacteria","Phylum","M4","Leaf","Lolium","Current","Proteobacteria",0.537191368054684,0.125797627849566
"Bacteria","Phylum","M4","Leaf","Lolium","Current","Actinobacteriota",0.402134317262118,0.110228284463674
"Bacteria","Phylum","M4","Leaf","Lolium","Current","Chloroflexi",0.0562870220177931,0.0326693284542353
"Bacteria","Phylum","M4","Leaf","Lolium","Current","Other",0.00438729266540454,0.00205059453106671
"Bacteria","Phylum","M4","Leaf","Lolium","Current","Bacteroidota",0,0
"Bacteria","Phylum","M4","Leaf","Lolium","Current","Planctomycetota",0,0
"Bacteria","Phylum","M4","Leaf","Lolium","Future","Actinobacteriota",0.694444444444444,0.237333437369931
"Bacteria","Phylum","M4","Leaf","Lolium","Future","Proteobacteria",0.305555555555556,0.237333437369931
"Bacteria","Phylum","M4","Leaf","Lolium","Future","Bacteroidota",0,0
"Bacteria","Phylum","M4","Leaf","Lolium","Future","Chloroflexi",0,0
"Bacteria","Phylum","M4","Leaf","Lolium","Future","Other",0,0
"Bacteria","Phylum","M4","Leaf","Lolium","Future","Planctomycetota",0,0
"Bacteria","Phylum","M4","Root","Festuca","Current","Actinobacteriota",0.455100123526916,0.0271160331034941
"Bacteria","Phylum","M4","Root","Festuca","Current","Proteobacteria",0.35574745058704,0.0103602566788769
"Bacteria","Phylum","M4","Root","Festuca","Current","Bacteroidota",0.0880730426208765,0.00641908935745001
"Bacteria","Phylum","M4","Root","Festuca","Current","Chloroflexi",0.0626294380811654,0.00418526736951527
"Bacteria","Phylum","M4","Root","Festuca","Current","Planctomycetota",0.0323029588110234,0.0050024527073575
"Bacteria","Phylum","M4","Root","Festuca","Current","Other",0.00614698637297811,0.00130692104846403
"Bacteria","Phylum","M4","Root","Festuca","Future","Actinobacteriota",0.396559125116932,0.0119903375082554
"Bacteria","Phylum","M4","Root","Festuca","Future","Proteobacteria",0.396251600472889,0.0140449096096742
"Bacteria","Phylum","M4","Root","Festuca","Future","Bacteroidota",0.108921313072765,0.00908953598519958
"Bacteria","Phylum","M4","Root","Festuca","Future","Chloroflexi",0.0532972441255621,0.00937561418085756
"Bacteria","Phylum","M4","Root","Festuca","Future","Planctomycetota",0.0396348868148291,0.00265195547135985
"Bacteria","Phylum","M4","Root","Festuca","Future","Other",0.00533583039702217,0.00114842832930211
"Bacteria","Phylum","M4","Root","Lolium","Current","Actinobacteriota",0.47073268778177,0.0694523321460922
"Bacteria","Phylum","M4","Root","Lolium","Current","Proteobacteria",0.358433667703832,0.0307001279819378
"Bacteria","Phylum","M4","Root","Lolium","Current","Bacteroidota",0.0885255437977453,0.0177142938027006
"Bacteria","Phylum","M4","Root","Lolium","Current","Chloroflexi",0.0461346542328087,0.011218102570757
"Bacteria","Phylum","M4","Root","Lolium","Current","Planctomycetota",0.0315623710516514,0.00483747961549924
"Bacteria","Phylum","M4","Root","Lolium","Current","Other",0.00461107543219233,0.00104239389315617
"Bacteria","Phylum","M4","Root","Lolium","Future","Actinobacteriota",0.477707455034118,0.061671155221602
"Bacteria","Phylum","M4","Root","Lolium","Future","Proteobacteria",0.367867379285931,0.0264330829520974
"Bacteria","Phylum","M4","Root","Lolium","Future","Bacteroidota",0.0851103497039426,0.0156983076705845
"Bacteria","Phylum","M4","Root","Lolium","Future","Chloroflexi",0.0333232918577139,0.00662443587665798
"Bacteria","Phylum","M4","Root","Lolium","Future","Planctomycetota",0.0319152290001711,0.00396382164076104
"Bacteria","Phylum","M4","Root","Lolium","Future","Other",0.00407629511812326,0.00102956156850122
"Bacteria","Phylum","M4","Soil","Festuca","Current","Actinobacteriota",0.458913282591694,0.0261731049017279
"Bacteria","Phylum","M4","Soil","Festuca","Current","Proteobacteria",0.306152367149985,0.016982027273121
"Bacteria","Phylum","M4","Soil","Festuca","Current","Planctomycetota",0.092673805715954,0.00362799770548215
"Bacteria","Phylum","M4","Soil","Festuca","Current","Chloroflexi",0.067043451047252,0.00680167785136921
"Bacteria","Phylum","M4","Soil","Festuca","Current","Bacteroidota",0.0647034922291765,0.0198814903318524
"Bacteria","Phylum","M4","Soil","Festuca","Current","Other",0.0105136012659385,0.00218696399818539
"Bacteria","Phylum","M4","Soil","Festuca","Future","Actinobacteriota",0.402783585554781,0.0054980501372137
"Bacteria","Phylum","M4","Soil","Festuca","Future","Proteobacteria",0.357850733109509,0.0363236472056126
"Bacteria","Phylum","M4","Soil","Festuca","Future","Planctomycetota",0.105505324596505,0.00602250561328915
"Bacteria","Phylum","M4","Soil","Festuca","Future","Bacteroidota",0.0632754774848781,0.0047448554216013
"Bacteria","Phylum","M4","Soil","Festuca","Future","Chloroflexi",0.0603733784990581,0.0107347752042618
"Bacteria","Phylum","M4","Soil","Festuca","Future","Other",0.0102115007552685,0.00239361220990532
"Bacteria","Phylum","M4","Soil","Lolium","Current","Actinobacteriota",0.488965080780687,0.0324607187283539
"Bacteria","Phylum","M4","Soil","Lolium","Current","Proteobacteria",0.291528114937893,0.0200718934832803
"Bacteria","Phylum","M4","Soil","Lolium","Current","Chloroflexi",0.0733046444222568,0.00572157428377221
"Bacteria","Phylum","M4","Soil","Lolium","Current","Bacteroidota",0.07285121650081,0.0129811845636196
"Bacteria","Phylum","M4","Soil","Lolium","Current","Planctomycetota",0.065280766009912,0.0110537040476741
"Bacteria","Phylum","M4","Soil","Lolium","Current","Other",0.00807017734844108,0.00163564384781964
"Bacteria","Phylum","M4","Soil","Lolium","Future","Actinobacteriota",0.5218776515991,0.0551804063735115
"Bacteria","Phylum","M4","Soil","Lolium","Future","Proteobacteria",0.279859065670878,0.0325108061807993
"Bacteria","Phylum","M4","Soil","Lolium","Future","Planctomycetota",0.080059358737674,0.00863211179088558
"Bacteria","Phylum","M4","Soil","Lolium","Future","Chloroflexi",0.0712313893650675,0.0144299228700626
"Bacteria","Phylum","M4","Soil","Lolium","Future","Bacteroidota",0.037976998047999,0.0103055054512609
"Bacteria","Phylum","M4","Soil","Lolium","Future","Other",0.00899553657928173,0.00199718070700942
"Bacteria","Phylum","M5","Leaf","Festuca","Current","Actinobacteriota",0.693951654735968,0.179578479174083
"Bacteria","Phylum","M5","Leaf","Festuca","Current","Proteobacteria",0.294843863471314,0.169810455589217
"Bacteria","Phylum","M5","Leaf","Festuca","Current","Bacteroidota",0.0112044817927171,0.0112044817927171
"Bacteria","Phylum","M5","Leaf","Festuca","Current","Chloroflexi",0,0
"Bacteria","Phylum","M5","Leaf","Festuca","Current","Other",0,0
"Bacteria","Phylum","M5","Leaf","Festuca","Current","Planctomycetota",0,0
"Bacteria","Phylum","M5","Leaf","Festuca","Future","Proteobacteria",0.603647331817398,0.17877599635883
"Bacteria","Phylum","M5","Leaf","Festuca","Future","Actinobacteriota",0.373690740673603,0.181204773676411
"Bacteria","Phylum","M5","Leaf","Festuca","Future","Planctomycetota",0.0122252156392203,0.0122252156392203
"Bacteria","Phylum","M5","Leaf","Festuca","Future","Bacteroidota",0.0095085010527269,0.0095085010527269
"Bacteria","Phylum","M5","Leaf","Festuca","Future","Other",0.000928210817051914,0.000686178510693897
"Bacteria","Phylum","M5","Leaf","Festuca","Future","Chloroflexi",0,0
"Bacteria","Phylum","M5","Leaf","Lolium","Current","Actinobacteriota",0.687037037037037,0.0772690594260188
"Bacteria","Phylum","M5","Leaf","Lolium","Current","Proteobacteria",0.289153439153439,0.0896466348191762
"Bacteria","Phylum","M5","Leaf","Lolium","Current","Bacteroidota",0.0238095238095238,0.0238095238095238
"Bacteria","Phylum","M5","Leaf","Lolium","Current","Chloroflexi",0,0
"Bacteria","Phylum","M5","Leaf","Lolium","Current","Other",0,0
"Bacteria","Phylum","M5","Leaf","Lolium","Current","Planctomycetota",0,0
"Bacteria","Phylum","M5","Leaf","Lolium","Future","Actinobacteriota",0.562300762300762,0.183930869982274
"Bacteria","Phylum","M5","Leaf","Lolium","Future","Proteobacteria",0.424185724185724,0.181897448459621
"Bacteria","Phylum","M5","Leaf","Lolium","Future","Bacteroidota",0.0135135135135135,0.0135135135135135
"Bacteria","Phylum","M5","Leaf","Lolium","Future","Chloroflexi",0,0
"Bacteria","Phylum","M5","Leaf","Lolium","Future","Other",0,0
"Bacteria","Phylum","M5","Leaf","Lolium","Future","Planctomycetota",0,0
"Bacteria","Phylum","M5","Root","Festuca","Current","Actinobacteriota",0.422307346880934,0.0452725260967084
"Bacteria","Phylum","M5","Root","Festuca","Current","Proteobacteria",0.375663209792348,0.0230641226509855
"Bacteria","Phylum","M5","Root","Festuca","Current","Bacteroidota",0.103374963221739,0.0155366828138577
"Bacteria","Phylum","M5","Root","Festuca","Current","Planctomycetota",0.053679264439131,0.00471997680704879
"Bacteria","Phylum","M5","Root","Festuca","Current","Chloroflexi",0.0392210746718822,0.0069272182047589
"Bacteria","Phylum","M5","Root","Festuca","Current","Other",0.00575414099396561,0.00128065600242068
"Bacteria","Phylum","M5","Root","Festuca","Future","Actinobacteriota",0.405699710639097,0.0292092949385617
"Bacteria","Phylum","M5","Root","Festuca","Future","Proteobacteria",0.402076518640472,0.0130188881872154
"Bacteria","Phylum","M5","Root","Festuca","Future","Bacteroidota",0.108027693050744,0.0156423468889801
"Bacteria","Phylum","M5","Root","Festuca","Future","Chloroflexi",0.0440850377297864,0.0114646933626482
"Bacteria","Phylum","M5","Root","Festuca","Future","Planctomycetota",0.0354149061201336,0.00369010842142324
"Bacteria","Phylum","M5","Root","Festuca","Future","Other",0.00469613381976734,0.00090091567285906
"Bacteria","Phylum","M5","Root","Lolium","Current","Actinobacteriota",0.559469844972747,0.0457374943143418
"Bacteria","Phylum","M5","Root","Lolium","Current","Proteobacteria",0.305029403471735,0.0344911669200331
"Bacteria","Phylum","M5","Root","Lolium","Current","Bacteroidota",0.069700085099949,0.0159929516765116
"Bacteria","Phylum","M5","Root","Lolium","Current","Chloroflexi",0.0384329573587522,0.00418442207568147
"Bacteria","Phylum","M5","Root","Lolium","Current","Planctomycetota",0.0236084989916625,0.00108245828290123
"Bacteria","Phylum","M5","Root","Lolium","Current","Other",0.00375921010515446,0.000843095717232292
"Bacteria","Phylum","M5","Root","Lolium","Future","Proteobacteria",0.459175283141512,0.0357933757718317
"Bacteria","Phylum","M5","Root","Lolium","Future","Actinobacteriota",0.395494110283459,0.0292530485837308
"Bacteria","Phylum","M5","Root","Lolium","Future","Bacteroidota",0.0996699899552817,0.0053600460954945
"Bacteria","Phylum","M5","Root","Lolium","Future","Planctomycetota",0.0234164827494251,0.0069033013206757
"Bacteria","Phylum","M5","Root","Lolium","Future","Chloroflexi",0.0187940906654726,0.00391002942522576
"Bacteria","Phylum","M5","Root","Lolium","Future","Other",0.00345004320485017,0.000826047803768299
"Bacteria","Phylum","M5","Soil","Festuca","Current","Actinobacteriota",0.425958603691834,0.0305800599923435
"Bacteria","Phylum","M5","Soil","Festuca","Current","Proteobacteria",0.30368260801429,0.0125639652604952
"Bacteria","Phylum","M5","Soil","Festuca","Current","Planctomycetota",0.10358326776241,0.0106567801815524
"Bacteria","Phylum","M5","Soil","Festuca","Current","Bacteroidota",0.0926552138260859,0.0146731471397114
"Bacteria","Phylum","M5","Soil","Festuca","Current","Chloroflexi",0.0635982152857272,0.00460970711095299
"Bacteria","Phylum","M5","Soil","Festuca","Current","Other",0.010522091419653,0.00238380011436032
"Bacteria","Phylum","M5","Soil","Festuca","Future","Actinobacteriota",0.419276529705323,0.0114285954380086
"Bacteria","Phylum","M5","Soil","Festuca","Future","Proteobacteria",0.342572577883808,0.00684118279556608
"Bacteria","Phylum","M5","Soil","Festuca","Future","Planctomycetota",0.0961991075296616,0.00559671210323476
"Bacteria","Phylum","M5","Soil","Festuca","Future","Chloroflexi",0.0711402567703544,0.00658477528475924
"Bacteria","Phylum","M5","Soil","Festuca","Future","Bacteroidota",0.0581355844529478,0.00988131505763543
"Bacteria","Phylum","M5","Soil","Festuca","Future","Other",0.0126759436579057,0.00270509305534229
"Bacteria","Phylum","M5","Soil","Lolium","Current","Actinobacteriota",0.553427621879661,0.0218516572041366
"Bacteria","Phylum","M5","Soil","Lolium","Current","Proteobacteria",0.255769854920394,0.00817623644379222
"Bacteria","Phylum","M5","Soil","Lolium","Current","Planctomycetota",0.0790749269942506,0.00764875270289598
"Bacteria","Phylum","M5","Soil","Lolium","Current","Chloroflexi",0.0575764907251898,0.00223435199033847
"Bacteria","Phylum","M5","Soil","Lolium","Current","Bacteroidota",0.0453451596037798,0.0131849699604559
"Bacteria","Phylum","M5","Soil","Lolium","Current","Other",0.00880594587672481,0.00190990115648033
"Bacteria","Phylum","M5","Soil","Lolium","Future","Actinobacteriota",0.498978317781226,0.0284565338949468
"Bacteria","Phylum","M5","Soil","Lolium","Future","Proteobacteria",0.307837386602361,0.0133995534531203
"Bacteria","Phylum","M5","Soil","Lolium","Future","Planctomycetota",0.0829744426805261,0.00526882472962521
"Bacteria","Phylum","M5","Soil","Lolium","Future","Bacteroidota",0.0505632583571605,0.0108649805661181
"Bacteria","Phylum","M5","Soil","Lolium","Future","Chloroflexi",0.0502990930962088,0.00840257792066243
"Bacteria","Phylum","M5","Soil","Lolium","Future","Other",0.00934750148251802,0.00202744984652487
"Bacteria","Phylum","M6","Leaf","Festuca","Current","Proteobacteria",0.781757939484871,0.0773323720294205
"Bacteria","Phylum","M6","Leaf","Festuca","Current","Actinobacteriota",0.218242060515129,0.0773323720294205
"Bacteria","Phylum","M6","Leaf","Festuca","Current","Bacteroidota",0,0
"Bacteria","Phylum","M6","Leaf","Festuca","Current","Chloroflexi",0,0
"Bacteria","Phylum","M6","Leaf","Festuca","Current","Other",0,0
"Bacteria","Phylum","M6","Leaf","Festuca","Current","Planctomycetota",0,0
"Bacteria","Phylum","M6","Leaf","Festuca","Future","Actinobacteriota",0.632028316555615,0.15682666594148
"Bacteria","Phylum","M6","Leaf","Festuca","Future","Proteobacteria",0.35167730623443,0.148180519473218
"Bacteria","Phylum","M6","Leaf","Festuca","Future","Bacteroidota",0.0145470989318883,0.00909677810454353
"Bacteria","Phylum","M6","Leaf","Festuca","Future","Other",0.00174727827806685,0.00106597744360258
"Bacteria","Phylum","M6","Leaf","Festuca","Future","Chloroflexi",0,0
"Bacteria","Phylum","M6","Leaf","Festuca","Future","Planctomycetota",0,0
"Bacteria","Phylum","M6","Leaf","Lolium","Current","Proteobacteria",0.544609275194474,0.0964353435822806
"Bacteria","Phylum","M6","Leaf","Lolium","Current","Actinobacteriota",0.439801251713525,0.105634539154362
"Bacteria","Phylum","M6","Leaf","Lolium","Current","Bacteroidota",0.0135709786884863,0.0135709786884863
"Bacteria","Phylum","M6","Leaf","Lolium","Current","Other",0.002018494403515,0.00140782904567275
"Bacteria","Phylum","M6","Leaf","Lolium","Current","Chloroflexi",0,0
"Bacteria","Phylum","M6","Leaf","Lolium","Current","Planctomycetota",0,0
"Bacteria","Phylum","M6","Leaf","Lolium","Future","Actinobacteriota",0.342864065907439,0.234452921098185
"Bacteria","Phylum","M6","Leaf","Lolium","Future","Bacteroidota",0.314998788466198,0.181864635315366
"Bacteria","Phylum","M6","Leaf","Lolium","Future","Proteobacteria",0.228172199337695,0.204659980839562
"Bacteria","Phylum","M6","Leaf","Lolium","Future","Chloroflexi",0.104999596155399,0.104999596155399
"Bacteria","Phylum","M6","Leaf","Lolium","Future","Other",0.0089653501332687,0.00584780837351616
"Bacteria","Phylum","M6","Leaf","Lolium","Future","Planctomycetota",0,0
"Bacteria","Phylum","M6","Root","Festuca","Current","Actinobacteriota",0.407769518174284,0.0287619272618745
"Bacteria","Phylum","M6","Root","Festuca","Current","Proteobacteria",0.405906202749725,0.0243527651453134
"Bacteria","Phylum","M6","Root","Festuca","Current","Bacteroidota",0.080929652455161,0.00848553226121977
"Bacteria","Phylum","M6","Root","Festuca","Current","Chloroflexi",0.0531022608400513,0.00420207258219847
"Bacteria","Phylum","M6","Root","Festuca","Current","Planctomycetota",0.04683441584609,0.00441842083275309
"Bacteria","Phylum","M6","Root","Festuca","Current","Other",0.00545794993468926,0.0010741025525488
"Bacteria","Phylum","M6","Root","Festuca","Future","Actinobacteriota",0.427382052976554,0.0171268197124911
"Bacteria","Phylum","M6","Root","Festuca","Future","Proteobacteria",0.391230742863528,0.0193271634836174
"Bacteria","Phylum","M6","Root","Festuca","Future","Bacteroidota",0.0639893419170513,0.00655636856816135
"Bacteria","Phylum","M6","Root","Festuca","Future","Chloroflexi",0.0594485497930615,0.0111298516111475
"Bacteria","Phylum","M6","Root","Festuca","Future","Planctomycetota",0.0513663893724103,0.00925056858249132
"Bacteria","Phylum","M6","Root","Festuca","Future","Other",0.00658292307739512,0.00131424812537183
"Bacteria","Phylum","M6","Root","Lolium","Current","Actinobacteriota",0.489813760857675,0.0214195757445865
"Bacteria","Phylum","M6","Root","Lolium","Current","Proteobacteria",0.321775503197662,0.00935663683984394
"Bacteria","Phylum","M6","Root","Lolium","Current","Bacteroidota",0.0829506286193045,0.00596129567968446
"Bacteria","Phylum","M6","Root","Lolium","Current","Chloroflexi",0.0584385860718419,0.00872518383622758
"Bacteria","Phylum","M6","Root","Lolium","Current","Planctomycetota",0.04192586981507,0.00335838352729551
"Bacteria","Phylum","M6","Root","Lolium","Current","Other",0.00509565143844645,0.00102772287118243
"Bacteria","Phylum","M6","Root","Lolium","Future","Actinobacteriota",0.456862195376861,0.0158558877315599
"Bacteria","Phylum","M6","Root","Lolium","Future","Proteobacteria",0.363155811779755,0.0173157581557112
"Bacteria","Phylum","M6","Root","Lolium","Future","Bacteroidota",0.0994345567522165,0.0271173746485502
"Bacteria","Phylum","M6","Root","Lolium","Future","Chloroflexi",0.0471336677069376,0.0132303483006398
"Bacteria","Phylum","M6","Root","Lolium","Future","Planctomycetota",0.0291285360591108,0.00568399301955209
"Bacteria","Phylum","M6","Root","Lolium","Future","Other",0.00428523232511906,0.000961580754927796
"Bacteria","Phylum","M6","Soil","Festuca","Current","Actinobacteriota",0.39935513493133,0.0345046493738726
"Bacteria","Phylum","M6","Soil","Festuca","Current","Proteobacteria",0.331300759248144,0.0107104370404402
"Bacteria","Phylum","M6","Soil","Festuca","Current","Planctomycetota",0.100649324702464,0.00660521899626368
"Bacteria","Phylum","M6","Soil","Festuca","Current","Bacteroidota",0.0837372764454679,0.00502434525254066
"Bacteria","Phylum","M6","Soil","Festuca","Current","Chloroflexi",0.075173032412548,0.00687171303447824
"Bacteria","Phylum","M6","Soil","Festuca","Current","Other",0.00978447226004616,0.00235622547079335
"Bacteria","Phylum","M6","Soil","Festuca","Future","Actinobacteriota",0.436743046021546,0.0130929016974102
"Bacteria","Phylum","M6","Soil","Festuca","Future","Proteobacteria",0.326363672369982,0.0280392625706034
"Bacteria","Phylum","M6","Soil","Festuca","Future","Planctomycetota",0.103456245925659,0.00961773709957283
"Bacteria","Phylum","M6","Soil","Festuca","Future","Chloroflexi",0.0712157994431196,0.0082362021199619
"Bacteria","Phylum","M6","Soil","Festuca","Future","Bacteroidota",0.0520605156845066,0.00683521580693628
"Bacteria","Phylum","M6","Soil","Festuca","Future","Other",0.0101607205551861,0.00216769199707415
"Bacteria","Phylum","M6","Soil","Lolium","Current","Actinobacteriota",0.52258487042694,0.0290438402754805
"Bacteria","Phylum","M6","Soil","Lolium","Current","Proteobacteria",0.268492519008191,0.0133274842758061
"Bacteria","Phylum","M6","Soil","Lolium","Current","Planctomycetota",0.0730491352746016,0.0135129216187253
"Bacteria","Phylum","M6","Soil","Lolium","Current","Chloroflexi",0.0644029005696552,0.00849788849601107
"Bacteria","Phylum","M6","Soil","Lolium","Current","Bacteroidota",0.0617836381073364,0.0124894839988764
"Bacteria","Phylum","M6","Soil","Lolium","Current","Other",0.00968693661327636,0.00207314294183298
"Bacteria","Phylum","M6","Soil","Lolium","Future","Actinobacteriota",0.537014965629185,0.0368385652272886
"Bacteria","Phylum","M6","Soil","Lolium","Future","Proteobacteria",0.249292859878876,0.00777446620874399
"Bacteria","Phylum","M6","Soil","Lolium","Future","Planctomycetota",0.0788435189857086,0.0106640481461512
"Bacteria","Phylum","M6","Soil","Lolium","Future","Chloroflexi",0.0774580103899188,0.00575892742949831
"Bacteria","Phylum","M6","Soil","Lolium","Future","Bacteroidota",0.048386316148817,0.00891478183216097
"Bacteria","Phylum","M6","Soil","Lolium","Future","Other",0.00900432896749469,0.00197351157458201
