ASVid,Group_type,Group,Domain,Stat,phylum,class,order,family,genus,species,TrophicMode
998de6c5a192585bee4069467758f323,Compartment,Root endosphere,Bacteria,0.36605493,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Unassigned,Unassigned,
4cd4f5f9555c2f44bad0c25ca18c42ca,Compartment,Root endosphere,Bacteria,0.495994595,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,metagenome,
a372dae10b62c5c29b82dfe29ff33e7f,Compartment,Rhizosphere,Bacteria,0.270030862,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,WWH38,uncultured_bacterium,
a38549974d9efcfba4982554626cd616,Compartment,Root endosphere,Bacteria,0.644186132,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,bacterium_MI-37,
12cfea66899274e4dd789c6bbcd5560e,Compartment,Root endosphere,Bacteria,0.430694807,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Unassigned,Unassigned,
6a92a69b947eaee39896d882a6aa2336,Compartment,Rhizosphere,Bacteria,0.617442877,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unassigned,
8464213062a285c797e19817d3b59d4e,Compartment,Root endosphere,Bacteria,0.306186218,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,metagenome,
3d7ac760e51aaa9869a3f97868d0f7cc,Compartment,Root endosphere,Bacteria,0.378731435,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,Unassigned,
e810d96006ae1740e29acc89336acb7e,Compartment,Root endosphere,Bacteria,0.523059795,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,uncultured_bacterium,
b018469d7d3d7c33f6faec822d7abeb0,Compartment,Root endosphere,Bacteria,0.393071981,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,uncultured,metagenome,
e02d5ea414d97ebdedc7752b456f86ed,Compartment,Root endosphere,Bacteria,0.295514411,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,uncultured_bacterium,
1f4e4291f43e20bf0bcd909714eb55b4,Compartment,Rhizosphere,Bacteria,0.391380565,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus,uncultured_bacterium,
330d902af7c87635aa4dbfd193e9e386,Compartment,Rhizosphere,Bacteria,0.306186218,Proteobacteria,Gammaproteobacteria,Burkholderiales,TRA3-20,TRA3-20,Unassigned,
ce6d6cded14c82723768903d390d71e5,Compartment,Root endosphere,Bacteria,0.716482623,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,
cd003ab54c86e2099ccf4d6b41bf4de2,Compartment,Root endosphere,Bacteria,0.322748612,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Unassigned,Unassigned,
049b16385868428317e8170108917f23,Compartment,Root endosphere,Bacteria,0.319301649,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Unassigned,Unassigned,
f8e8fa8b9f503c2c860c914887efef0d,Compartment,Rhizosphere,Bacteria,0.735980072,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus,uncultured_bacterium,
ecfc8d121b01b9385d748a86dc512ee6,Compartment,Rhizosphere,Bacteria,0.535229057,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned,
98aded9cd357ea9e838605b142896fda,Compartment,Root endosphere,Bacteria,0.843246477,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Nakamurella_sp.,
4420b76e47d1e66c4aced642c729fda0,Compartment,Rhizosphere,Bacteria,0.29830027,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium,
4ca23667f0f7f57b6fa701760f3eb0e2,Compartment,Root endosphere,Bacteria,0.422788363,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrionaceae,metagenome,
73e3a522ce93464f5dd30d14b9d2b736,Compartment,Root endosphere,Bacteria,0.485127227,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,
a11ae89277177b080847c9be90680a28,Compartment,Rhizosphere,Bacteria,0.489472505,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,
9cb3a23fd6720503a74d6c47127c2466,Compartment,Root endosphere,Bacteria,0.288675135,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,Unassigned,
14f161a1af462a03d7f19432cfdb68c6,Compartment,Root endosphere,Bacteria,0.703278983,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Unassigned,
f4d46c41218aabe5dd8831025e707fa2,Compartment,Rhizosphere,Bacteria,0.40824829,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,uncultured_Defluviicoccus,
67536b6fde95dd328b35d905e279e2c1,Compartment,Root endosphere,Bacteria,0.358338818,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Unassigned,
fc18a963ce25bf7bae61cba5a08ab7b7,Compartment,Root endosphere,Bacteria,0.843027591,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,uncultured_bacterium,
929773fc90d936c6ef88123e0ad1a85f,Compartment,Root endosphere,Bacteria,0.367990036,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Unassigned,Unassigned,
560646747ec0d8519f54fa9ac5a747cc,Compartment,Root endosphere,Bacteria,0.456727958,Actinobacteriota,Actinobacteria,Frankiales,uncultured,uncultured,Unassigned,
6b5970137a220e5e3f8064a104b141b7,Compartment,Rhizosphere,Bacteria,0.367990036,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Panacibacter_ginsenosidivorans,
f8b3d0703eb975270c37f939b2870032,Compartment,Rhizosphere,Bacteria,0.435535944,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
0fe568a3fe4d58b8e9b892b9263c2dc6,Compartment,Root endosphere,Bacteria,0.279671905,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_soil,
68793fde523af2053db8895f9b971b42,Compartment,Root endosphere,Bacteria,0.551594154,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_bacterium,
0842578f8f1035eac87317f749b9695e,Compartment,Rhizosphere,Bacteria,0.750293665,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Unassigned,
fab136bc5c449ab48cd1427329baa081,Compartment,Root endosphere,Bacteria,0.360787969,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylopilaceae,Methylopila,Unassigned,
33baaed0c3b156d4b115afe83a99fc21,Compartment,Rhizosphere,Bacteria,0.456435465,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned,
dd6fc98a6918b521c73a3caeefb9c074,Compartment,Root endosphere,Bacteria,0.493688919,Actinobacteriota,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,Unassigned,
46bff1d19fb6983d4dc7425aef723889,Compartment,Root endosphere,Bacteria,0.451794751,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes_ferrugineus,
5d6d44fc361412134612d1042a515550,Compartment,Rhizosphere,Bacteria,0.420812706,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Unassigned,
41a2c20c95a54dbb5cbf19d43d8e2b49,Compartment,Root endosphere,Bacteria,0.426376309,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned,
2a9528b9e12df9c818af0874362862b6,Compartment,Rhizosphere,Bacteria,0.550424655,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Unassigned,Unassigned,
88db37f9a860e4ec21eb0676a744ad31,Compartment,Root endosphere,Bacteria,0.507210199,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Unassigned,
fffe319767aa819ea3f05b6db1500b89,Compartment,Rhizosphere,Bacteria,0.618951418,Chloroflexi,TK10,TK10,TK10,TK10,Unassigned,
98cc4bf5c43d67d672c1d157b2432a41,Compartment,Root endosphere,Bacteria,0.404868759,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome,
27ca29a04c426a28399fb0ed50f16372,Compartment,Rhizosphere,Bacteria,0.678765803,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,Unassigned,
2c7c0580ec90bfa3c29e913f812b2673,Compartment,Rhizosphere,Bacteria,0.298923851,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,uncultured_sludge,
bff806110c00b8f12db81e9afaa02a21,Compartment,Rhizosphere,Bacteria,0.52123061,Planctomycetota,Planctomycetes,uncultured,uncultured,uncultured,uncultured_bacterium,
ca5826c0de194e7a84140c4c8b55e562,Compartment,Rhizosphere,Bacteria,0.766564852,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,Unassigned,
e884025b2bfea0e7a5387fa3c81f257e,Compartment,Rhizosphere,Bacteria,0.456435465,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_bacterium,
bb7985128c21e8ad4c3536ac88e5b2e4,Compartment,Root endosphere,Bacteria,0.35207717,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Gemmata_sp.,
107afc3856250d2e84a147129650a2e1,Compartment,Root endosphere,Bacteria,0.652306721,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned,
d701d62c8c050c4d81ba6c00a3d5e80d,Compartment,Rhizosphere,Bacteria,0.818939923,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,metagenome,
a4013f42cdf9550c7d4e74cf4a2d22ed,Compartment,Root endosphere,Bacteria,0.586079844,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,Unassigned,
e7a233a2ce95fdfe1749a416c5dfa4f8,Compartment,Rhizosphere,Bacteria,0.414335911,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,Unassigned,
e14a3b98041c785d16494efd02971d01,Compartment,Rhizosphere,Bacteria,0.40824829,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,
9ee52cbbecdb857bdd8e4f97458b39e4,Compartment,Rhizosphere,Bacteria,0.752154788,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome,
1f42dbdebc30ae01d104b794f428847f,Compartment,Rhizosphere,Bacteria,0.281303489,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium,
5b99b24a801ce8b6aa9dee900ac21468,Compartment,Root endosphere,Bacteria,0.83869066,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,Nakamurella_sp.,
a65d1fd5176cdb864b59789a499d36ff,Compartment,Rhizosphere,Bacteria,0.810254654,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,
0d5fd3be65951b4c298fa0dd3cb26e99,Compartment,Rhizosphere,Bacteria,0.310770601,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,Unassigned,
49ecbb4ac5e0b7668adc0697d518a565,Compartment,Root endosphere,Bacteria,0.334632883,Patescibacteria,Saccharimonadia,Saccharimonadales,S32,TM7,uncultured_bacterium,
0880a4032f36ff14aaafb67e65770bb8,Compartment,Root endosphere,Bacteria,0.367990036,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,metagenome,
77376b9d1758a3ab7deacc89b94aec3b,Compartment,Rhizosphere,Bacteria,0.58630197,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,metagenome,
fde3ceaf5029ff9a27a0a715cf3e3e48,Compartment,Rhizosphere,Bacteria,0.5,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
691b4b0bb26a11fbdc58aefbc5b6b145,Compartment,Rhizosphere,Bacteria,0.486852651,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,uncultured_bacterium,
bb3384e1dcecf1fb06a4a7b8a07e8afc,Compartment,Root endosphere,Bacteria,0.351074768,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned,
d9d2d0ed308d1b157e7c437875b12ffa,Compartment,Rhizosphere,Bacteria,0.965710466,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,uncultured_bacterium,
c989c57771ae010a543e6b1d99988773,Compartment,Root endosphere,Bacteria,0.408352483,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned,
2380cc249a67fb3a3d9ebcfe7ccce238,Compartment,Rhizosphere,Bacteria,0.3385016,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,uncultured_Chloroflexi,
d5a5c70bb2c47c45f9452670d6a7e319,Compartment,Rhizosphere,Bacteria,0.807572853,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,Unassigned,
602a77782b420505a97c31a4cfe3582e,Compartment,Root endosphere,Bacteria,0.349689303,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,uncultured_bacterium,
b8fb9133f89241effd0dfc1616271718,Compartment,Rhizosphere,Bacteria,0.39785859,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
1890db5656df88dfdc2ea8bc3405c1c9,Compartment,Root endosphere,Bacteria,0.695147178,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,
f83caffa859fb47fad4f9c805044817a,Compartment,Root endosphere,Bacteria,0.510537598,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned,
a077e024c01da1db4fbf17d11fd2c6e3,Compartment,Rhizosphere,Bacteria,0.381644041,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_bacterium,
29849fa6c4f8948fcbe52b45834894c7,Compartment,Rhizosphere,Bacteria,0.526226396,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,Unassigned,
7820b6d3d0e984db57ce28e2f72dbef6,Compartment,Rhizosphere,Bacteria,0.301687527,Acidobacteriota,Acidobacteriae,Acidobacteriales,uncultured,uncultured,Unassigned,
6ce8829cd22cab9c049e0b38aaf2b4e4,Compartment,Root endosphere,Bacteria,0.381881308,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium,
5208aaba4bb3cf59669fa6480a1b8b5f,Compartment,Root endosphere,Bacteria,0.642363337,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Unassigned,
436215179e1dae248fb0f85650050348,Compartment,Rhizosphere,Bacteria,0.367115326,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteria,
f50de552b72599f9cb98db949bef31c6,Compartment,Rhizosphere,Bacteria,0.820541645,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,Unassigned,
7a10b72fe25d955964de15c96e844b44,Compartment,Rhizosphere,Bacteria,0.335841038,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Unassigned,
4e409361b84c655ca525bed468578e43,Compartment,Root endosphere,Bacteria,0.524010579,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,Unassigned,
174a97e4835a2b528e65052738f600ec,Compartment,Rhizosphere,Bacteria,0.581558551,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,uncultured_bacterium,
dccd18f19d57ccaa65181441ea121d9e,Compartment,Rhizosphere,Bacteria,0.450225169,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,bacterium_Ellin7530,
d8e4d62cad50531a433fece90ca6ee2d,Compartment,Rhizosphere,Bacteria,0.601268061,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,Unassigned,
c7c5ea2701d73483dbca8cf136d5ad60,Compartment,Root endosphere,Bacteria,0.696011763,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Unassigned,
c0905b9d217fbf22ebd0b3c6b39032c5,Compartment,Rhizosphere,Bacteria,0.306186218,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,Geodermatophilaceae_bacterium,
57a28bde06a480e80d361d2173bfaa36,Compartment,Rhizosphere,Bacteria,0.69466065,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2,Unassigned,
94965cfe30d95a2d17644a196d989dac,Compartment,Root endosphere,Bacteria,0.69602922,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,Unassigned,
b5246bd0f2d5f87b60114abb1b9e818e,Compartment,Root endosphere,Bacteria,0.517764059,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Unassigned,
b047efb613b8b14b66aaa74a5f947a93,Compartment,Rhizosphere,Bacteria,0.449394907,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_Chloroflexi,
168aea68d8f6413638a12b0b0b2514da,Compartment,Root endosphere,Bacteria,0.5204165,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata_sp.,
bce5d153cbb40518fcd3c58a399d40b4,Compartment,Rhizosphere,Bacteria,0.626551203,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,uncultured,Unassigned,
ef6028baac38c44a9a58eb2574528c25,Compartment,Root endosphere,Bacteria,0.589112301,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Unassigned,
e09209cc17b07c71b8f82c4add8e1267,Compartment,Rhizosphere,Bacteria,0.547816915,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome,
d8fc8a88fec94b7b242066893411d155,Compartment,Root endosphere,Bacteria,0.270030862,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylopilaceae,Unassigned,Unassigned,
b645dfd0b3545073d134cec6b6d424ec,Compartment,Rhizosphere,Bacteria,0.352766841,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,uncultured_bacterium,
3748021da812bf1c38201cb0aea062a9,Compartment,Root endosphere,Bacteria,0.385294343,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned,
aaf8eb423c9a2c2724964ce734be1812,Compartment,Root endosphere,Bacteria,0.715776171,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,metagenome,
14cd6e0e9dac3f161115becb0c03d567,Compartment,Rhizosphere,Bacteria,0.387656778,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,Unassigned,
277d72154a31c00b3523946f9e61ecb5,Compartment,Root endosphere,Bacteria,0.324114957,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_bacterium,
0d5944a34cb820b43dc17f40f4603681,Compartment,Rhizosphere,Bacteria,0.771395661,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned,
7c6ef7e6d0a1465b336d7926743efd12,Compartment,Rhizosphere,Bacteria,0.270030862,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,WWH38,uncultured_bacterium,
5c3ffe8b82f3e79075fbb0f98d17a933,Compartment,Rhizosphere,Bacteria,0.7183013,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_Bacteroidetes,
7a7445636a2f501a63b12ea5847f2964,Compartment,Rhizosphere,Bacteria,0.593142063,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured,uncultured_soil,
3fbde7d6432e9e1b8b5240a7a46ec12d,Compartment,Rhizosphere,Bacteria,0.757240055,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Unassigned,
91abeffe1e1579e5a72172250a93f5bd,Compartment,Root endosphere,Bacteria,0.339488282,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,Peredibacter_starrii,
739e1ddf47ce497d0bcd995d7cc82f31,Compartment,Rhizosphere,Bacteria,0.768156674,Firmicutes,Bacilli,Bacillales,Unassigned,Unassigned,Unassigned,
b17132cc516a64c24c2c770c52a0b709,Compartment,Root endosphere,Bacteria,0.376751101,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Unassigned,
f96ae3dff1e6056d6172e9633e5a032a,Compartment,Rhizosphere,Bacteria,0.511074301,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,metagenome,
0ede5de6fef61f0ec950f9bc515650c5,Compartment,Rhizosphere,Bacteria,0.659036055,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium,
e8fa871638af59d7aae20e6296b28991,Compartment,Root endosphere,Bacteria,0.346143999,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,Unassigned,
65283d96dac641992911890257ae9fd5,Compartment,Rhizosphere,Bacteria,0.451753951,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured_bacterium,
208cc48e1464afdf8d504f29b1a06a7b,Compartment,Rhizosphere,Bacteria,0.40824829,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unassigned,
e6dacbd83946b0864d905e7d341b4e65,Compartment,Root endosphere,Bacteria,0.552686969,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned,
97a208a4ed4a9b888411c00cfd87cfbc,Compartment,Rhizosphere,Bacteria,0.397587225,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,uncultured_delta,
9ac271b7e659de1d8f3289d254fb157c,Compartment,Root endosphere,Bacteria,0.795616124,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Unassigned,Unassigned,
e6e7ff8aec5a1ee0c0fcf46b013d136e,Compartment,Root endosphere,Bacteria,0.322748612,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,metagenome,
3d26f7201883f14165262b7cc0dd74d8,Compartment,Rhizosphere,Bacteria,0.350028344,Chloroflexi,TK10,TK10,TK10,TK10,uncultured_Chloroflexus,
4267d1eb3f6e75ba3b33d3574fa1cb07,Compartment,Root endosphere,Bacteria,0.414926924,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_Chloroflexi,
a3271138a5a5da4097b8dbeb2efe0ff5,Compartment,Root endosphere,Bacteria,0.613849814,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium,
cd1debf4a8d99381146c78b455ce4cfc,Compartment,Rhizosphere,Bacteria,0.362774987,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,metagenome,
e8c5c1c79a2e68bc73215d2a4389439e,Compartment,Rhizosphere,Bacteria,0.684025414,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Unassigned,
c052226ee7c59384b64cdf7c41c1a26a,Compartment,Rhizosphere,Bacteria,0.288675135,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_sludge,
a911938b5781a255244108ccbfb09a97,Compartment,Rhizosphere,Bacteria,0.753047478,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Unassigned,
71a0e8b0a139778f29f02cdbbc460388,Compartment,Root endosphere,Bacteria,0.451476136,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Unassigned,
783e59dba57f519374feb212243aae5d,Compartment,Rhizosphere,Bacteria,0.651506279,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus_Solibacter,Unassigned,
b8d96a41951ad0c0899fba09e0f8cc51,Compartment,Root endosphere,Bacteria,0.444878261,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,uncultured_bacterium,
9bf94a0557a7b27289b6e149c2b90886,Compartment,Root endosphere,Bacteria,0.559121787,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,uncultured_Gemmatimonadetes,
6d992d9c69a70fceba05409f106499e1,Compartment,Root endosphere,Bacteria,0.544665143,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,
a90edcb330c9ad4507b377a1310019fa,Compartment,Root endosphere,Bacteria,0.468306702,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,uncultured_planctomycete,
df140421f5d8b2e9c4ec9747b741ceda,Compartment,Rhizosphere,Bacteria,0.685206807,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned,
52cf3624e4d82a53cef9f5f2bb89a084,Compartment,Rhizosphere,Bacteria,0.332442916,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,metagenome,
4641c3fdf887697742e8da67188d99c0,Compartment,Root endosphere,Bacteria,0.306186218,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,Ohtaekwangia_koreensis,
d3084f6194607bfcc5b5e52087b3b765,Compartment,Root endosphere,Bacteria,0.361178724,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,metagenome,
dedc90f0c467d9fc60a7b76eea2ebd26,Compartment,Rhizosphere,Bacteria,0.367990036,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,
fe5f65657643dedc2e58c14c01b01d1a,Compartment,Root endosphere,Bacteria,0.381881308,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium,
c8a79fd65eac68a9e2b31631eaca7712,Compartment,Rhizosphere,Bacteria,0.400576918,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Unassigned,
da0e29a3762ba8c7005156c95fd26d4f,Compartment,Root endosphere,Bacteria,0.71764944,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,Unassigned,
5462b3d7581ac58e4ce5e6ba0f7bfbae,Compartment,Root endosphere,Bacteria,0.34240829,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,metagenome,
f2f0ab2faad65f571a33709fb474bc8f,Compartment,Root endosphere,Bacteria,0.322748612,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,Unassigned,
5b4de6557dbd07d8ab209a2428232357,Compartment,Root endosphere,Bacteria,0.322748612,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Unassigned,
